source,target,title,conference,year1,year2
218,171,Bicubic subdivision-surface wavelets for large-scale isosurface representation and visualization,Vis,2000,2000
268,149,Multi-resolution dynamic meshes with arbitrary deformations,Vis,2000,2000
201,240,Mastering interactive surface rendering for Java-based diagnostic applications,Vis,2000,2000
201,45,Mastering interactive surface rendering for Java-based diagnostic applications,Vis,2000,2000
240,45,Mastering interactive surface rendering for Java-based diagnostic applications,Vis,2000,2000
177,101,Combining local and remote visualization techniques for interactive volume rendering in medical applications,Vis,2000,2000
50,3,Immersive virtual reality for visualizing flow through an artery,Vis,2000,2000
240,70,Mastering interactive virtual bronchioscopy on a low-end PC,Vis,2000,2000
240,45,Mastering interactive virtual bronchioscopy on a low-end PC,Vis,2000,2000
70,45,Mastering interactive virtual bronchioscopy on a low-end PC,Vis,2000,2000
282,54,Interactive visualization of particle-in-cell simulations,Vis,2000,2000
108,181,Visualization of time dependent confocal microscopy data,Vis,2000,2000
222,294,Vector fields simplification-a case study of visualizing climate modeling and simulation data sets,Vis,2000,2000
222,107,Vector fields simplification-a case study of visualizing climate modeling and simulation data sets,Vis,2000,2000
294,107,Vector fields simplification-a case study of visualizing climate modeling and simulation data sets,Vis,2000,2000
94,218,Construction of vector field hierarchies,Vis,1999,1999
94,171,Construction of vector field hierarchies,Vis,1999,1999
218,171,Construction of vector field hierarchies,Vis,1999,1999
257,112,Simplified representation of vector fields,Vis,1999,1999
73,157,Hierarchical parallel coordinates for exploration of large datasets,Vis,1999,1999
239,41,Tetrahedral Mesh Compression with the Cut-Border Machine,Vis,1999,1999
267,153,Skip Strips: maintaining triangle strips for view-dependent rendering,Vis,1999,1999
247,101,Isosurface extraction techniques for Web-based volume visualization,Vis,1999,1999
211,120,Interactive lens visualization techniques,Vis,1999,1999
126,59,Multi-projector displays using camera-based registration,Vis,1999,1999
177,101,Interactive exploration of volume line integral convolution based on 3D-texture mapping,Vis,1999,1999
81,117,Visualizing Planar Vector Fields with Normal Component Using Line Integral Convolution,Vis,1999,1999
81,115,C1-interpolation for vector field topology visualization,Vis,1999,1999
81,117,C1-interpolation for vector field topology visualization,Vis,1999,1999
115,117,C1-interpolation for vector field topology visualization,Vis,1999,1999
22,71,LOD-sprite technique for accelerated terrain rendering,Vis,1999,1999
149,268,Progressive compression and transmission of arbitrary triangular meshes,Vis,1999,1999
3,50,Visualizing Multivalued Data from 2D Incompressible Flows Using Concepts from Painting,Vis,1999,1999
89,2,PLIC: bridging the gap between streamlines and LIC,Vis,1999,1999
108,181,Collapsing Flow Topology Using Area Metrics,Vis,1999,1999
218,171,Multiresolution Techniques for Interactive Texture-based Volume Visualization,Vis,1999,1999
32,264,Splatting without the blur,Vis,1999,1999
143,74,A fast volume rendering algorithm for time-varying fields using a time-space partitioning (TSP) tree,Vis,1999,1999
215,71,High performance presence-accelerated ray casting,Vis,1999,1999
215,199,High performance presence-accelerated ray casting,Vis,1999,1999
71,199,High performance presence-accelerated ray casting,Vis,1999,1999
151,87,Interactive exploration of extra- and interacranial blood vessels,Vis,1999,1999
215,71,Volume rendering based interactive navigation within the human colon,Vis,1999,1999
231,46,Visualizing large-scale telecommunication networks and services,Vis,1999,1999
181,108,A distributed blackboard architecture for interactive data visualization,Vis,1998,1998
144,26,A general method for preserving attribute values on simplified meshes,Vis,1998,1998
232,71,Accelerated ray-casting for curvilinear volumes,Vis,1998,1998
108,181,Comparing LIC and spot noise,Vis,1998,1998
2,259,Data level comparison of wind tunnel and computational fluid dynamics data,Vis,1998,1998
32,261,Eliminating popping artifacts in sheet buffer-based splatting,Vis,1998,1998
214,64,Interactive out-of-core isosurface extraction,Vis,1998,1998
16,123,Interactive ray tracing for isosurface rendering,Vis,1998,1998
295,132,Selective visualization of vortices in hydrodynamic flows,Vis,1998,1998
295,192,Selective visualization of vortices in hydrodynamic flows,Vis,1998,1998
132,192,Selective visualization of vortices in hydrodynamic flows,Vis,1998,1998
218,171,Simplification of tetrahedral meshes,Vis,1998,1998
264,173,Size preserving pattern mapping,Vis,1998,1998
222,294,TOPIC ISLANDS TM - a wavelet-based text visualization system,Vis,1998,1998
16,123,View dependent isosurface extraction,Vis,1998,1998
149,268,Visualization of scalar topology for structural enhancement,Vis,1998,1998
119,90,A comparison of normal estimation schemes,Vis,1997,1997
119,32,A comparison of normal estimation schemes,Vis,1997,1997
119,173,A comparison of normal estimation schemes,Vis,1997,1997
90,32,A comparison of normal estimation schemes,Vis,1997,1997
90,173,A comparison of normal estimation schemes,Vis,1997,1997
32,173,A comparison of normal estimation schemes,Vis,1997,1997
22,32,An anti-aliasing technique for splatting,Vis,1997,1997
22,264,An anti-aliasing technique for splatting,Vis,1997,1997
22,261,An anti-aliasing technique for splatting,Vis,1997,1997
22,173,An anti-aliasing technique for splatting,Vis,1997,1997
32,264,An anti-aliasing technique for splatting,Vis,1997,1997
32,261,An anti-aliasing technique for splatting,Vis,1997,1997
32,173,An anti-aliasing technique for splatting,Vis,1997,1997
264,261,An anti-aliasing technique for splatting,Vis,1997,1997
264,173,An anti-aliasing technique for splatting,Vis,1997,1997
261,173,An anti-aliasing technique for splatting,Vis,1997,1997
222,234,Brushing techniques for exploring volume datasets,Vis,1997,1997
277,71,Collision detection for volumetric objects,Vis,1997,1997
267,153,Controlled simplification of genus for polygonal models ,Vis,1997,1997
74,47,Extracting feature lines from 3D unstructured grids,Vis,1997,1997
240,45,Fast oriented line integral convolution for vector field visualization via the Internet,Vis,1997,1997
277,60,Integrated volume compression and visualization,Vis,1997,1997
277,71,Integrated volume compression and visualization,Vis,1997,1997
60,71,Integrated volume compression and visualization,Vis,1997,1997
213,64,Interactive visualization of aircraft and power generation engines,Vis,1997,1997
232,215,Interactive volume rendering for virtual colonoscopy,Vis,1997,1997
232,71,Interactive volume rendering for virtual colonoscopy,Vis,1997,1997
215,71,Interactive volume rendering for virtual colonoscopy,Vis,1997,1997
222,234,Multivariate visualization using metric scaling,Vis,1997,1997
218,171,Smooth hierarchical surface triangulations,Vis,1997,1997
149,268,The contour spectrum,Vis,1997,1997
247,101,The VSBUFFER: visibility ordering of unstructured volume primitives by polygon drawing,Vis,1997,1997
81,117,Visualization of higher order singularities in vector fields,Vis,1997,1997
240,45,Visualizing the behaviour of higher dimensional dynamical systems,Vis,1997,1997
116,265,Vortex identification-applications in aerodynamics: a case study,Vis,1997,1997
90,258,Wavelet-based multiresolutional representation of computational field simulation datasets,Vis,1997,1997
150,98,Case Study: Visual access for landscape event based temporal data,Vis,1996,1996
6,132,Complex-valued contour meshing,Vis,1996,1996
132,218,Data reduction and interpolation for visualizing 3D soil-quality data,Vis,1996,1996
132,258,Data reduction and interpolation for visualizing 3D soil-quality data,Vis,1996,1996
218,258,Data reduction and interpolation for visualizing 3D soil-quality data,Vis,1996,1996
277,71,Fast stereo volume rendering,Vis,1996,1996
199,116,FEL: The Field Encapsulation Library,Vis,1996,1996
71,60,Generation of Transfer Functions with Stochastic Search Technique,Vis,1996,1996
47,59,Illustrating transparent surfaces with curvature-directed strokes,Vis,1996,1996
258,20,Interactive visualization of ocean circulation models,Vis,1996,1996
143,123,Isosurfacing in span space with utmost efficiency (ISSUE),Vis,1996,1996
143,16,Isosurfacing in span space with utmost efficiency (ISSUE),Vis,1996,1996
143,68,Isosurfacing in span space with utmost efficiency (ISSUE),Vis,1996,1996
123,16,Isosurfacing in span space with utmost efficiency (ISSUE),Vis,1996,1996
123,68,Isosurfacing in span space with utmost efficiency (ISSUE),Vis,1996,1996
16,68,Isosurfacing in span space with utmost efficiency (ISSUE),Vis,1996,1996
222,234,Multiresolution multidimensional wavelet brushing,Vis,1996,1996
139,214,Three Dimensional Visualization of Proteins in Cellular Interactions,Vis,1996,1996
120,211,Two-handed interactive stereoscopic visualization,Vis,1996,1996
222,234,Authenticity analysis of wavelet approximations in visualization,Vis,1995,1995
214,71,Automatic generation of triangular irregular networks using greedy cuts,Vis,1995,1995
153,298,Defining; computing; and visualizing molecular interfaces,Vis,1995,1995
108,112,Enhanced spot noise for vector field visualization,Vis,1995,1995
47,59,Enhancing transparent skin surfaces with ridge and valley lines,Vis,1995,1995
295,99,Iconic techniques for feature visualization,Vis,1995,1995
232,71,Interactive visualization of mixed scalar and vector fields,Vis,1995,1995
116,195,Optimization of time-dependent particle tracing using tetrahedral decomposition,Vis,1995,1995
232,71,Splatting of curvilinear volumes,Vis,1995,1995
143,68,Sweeping simplices: a fast iso-surface extraction algorithm for unstructured grids,Vis,1995,1995
277,232,Turbulent flow visualization in computational and experimental hydraulics,Vis,1995,1995
277,71,Turbulent flow visualization in computational and experimental hydraulics,Vis,1995,1995
277,153,Turbulent flow visualization in computational and experimental hydraulics,Vis,1995,1995
277,39,Turbulent flow visualization in computational and experimental hydraulics,Vis,1995,1995
232,71,Turbulent flow visualization in computational and experimental hydraulics,Vis,1995,1995
232,153,Turbulent flow visualization in computational and experimental hydraulics,Vis,1995,1995
232,39,Turbulent flow visualization in computational and experimental hydraulics,Vis,1995,1995
71,153,Turbulent flow visualization in computational and experimental hydraulics,Vis,1995,1995
71,39,Turbulent flow visualization in computational and experimental hydraulics,Vis,1995,1995
153,39,Turbulent flow visualization in computational and experimental hydraulics,Vis,1995,1995
210,195,Unsteady flow volumes,Vis,1995,1995
210,225,Unsteady flow volumes,Vis,1995,1995
195,225,Unsteady flow volumes,Vis,1995,1995
256,194,Virtual GIS: a real-time 3D geographic information system,Vis,1995,1995
277,232,Voxel based object simplification,Vis,1995,1995
277,71,Voxel based object simplification,Vis,1995,1995
277,153,Voxel based object simplification,Vis,1995,1995
277,39,Voxel based object simplification,Vis,1995,1995
232,71,Voxel based object simplification,Vis,1995,1995
232,153,Voxel based object simplification,Vis,1995,1995
232,39,Voxel based object simplification,Vis,1995,1995
71,153,Voxel based object simplification,Vis,1995,1995
71,39,Voxel based object simplification,Vis,1995,1995
153,39,Voxel based object simplification,Vis,1995,1995
277,232,VolVis: a diversified volume visualization system,Vis,1994,1994
277,71,VolVis: a diversified volume visualization system,Vis,1994,1994
277,60,VolVis: a diversified volume visualization system,Vis,1994,1994
277,214,VolVis: a diversified volume visualization system,Vis,1994,1994
277,213,VolVis: a diversified volume visualization system,Vis,1994,1994
277,39,VolVis: a diversified volume visualization system,Vis,1994,1994
232,71,VolVis: a diversified volume visualization system,Vis,1994,1994
232,60,VolVis: a diversified volume visualization system,Vis,1994,1994
232,214,VolVis: a diversified volume visualization system,Vis,1994,1994
232,213,VolVis: a diversified volume visualization system,Vis,1994,1994
232,39,VolVis: a diversified volume visualization system,Vis,1994,1994
71,60,VolVis: a diversified volume visualization system,Vis,1994,1994
71,214,VolVis: a diversified volume visualization system,Vis,1994,1994
71,213,VolVis: a diversified volume visualization system,Vis,1994,1994
71,39,VolVis: a diversified volume visualization system,Vis,1994,1994
60,214,VolVis: a diversified volume visualization system,Vis,1994,1994
60,213,VolVis: a diversified volume visualization system,Vis,1994,1994
60,39,VolVis: a diversified volume visualization system,Vis,1994,1994
214,213,VolVis: a diversified volume visualization system,Vis,1994,1994
214,39,VolVis: a diversified volume visualization system,Vis,1994,1994
213,39,VolVis: a diversified volume visualization system,Vis,1994,1994
64,272,Implicit modeling of swept surfaces and volumes,Vis,1994,1994
277,39,Wavelet-based volume morphing,Vis,1994,1994
277,71,Wavelet-based volume morphing,Vis,1994,1994
39,71,Wavelet-based volume morphing,Vis,1994,1994
143,68,Differential volume rendering: a fast volume visualization technique for flow animation,Vis,1994,1994
214,71,Parallel performance measures for volume ray casting,Vis,1994,1994
120,173,Volume rendering methods for computational fluid dynamics visualization,Vis,1994,1994
225,261,Visualizing 3D velocity fields near contour surfaces,Vis,1994,1994
225,210,Flow volumes for interactive vector field visualization,Vis,1993,1993
225,261,Flow volumes for interactive vector field visualization,Vis,1993,1993
210,261,Flow volumes for interactive vector field visualization,Vis,1993,1993
108,112,A probe for local flow field visualization,Vis,1993,1993
39,71,Volume sampled voxelization of geometric primitives,Vis,1993,1993
112,181,HyperSlice - Visualization of Scalar Functions of Many Variables,Vis,1993,1993
277,71,Virtual input devices for 3D systems,Vis,1993,1993
261,225,Texture splats for 3D scalar and vector field visualization,Vis,1993,1993
125,31,Grand challenge problems in visualization software,Vis,1992,1992
194,206,Object-oriented; dataflow visualization system-a paradigm shift?,Vis,1992,1992
194,125,Object-oriented; dataflow visualization system-a paradigm shift?,Vis,1992,1992
206,125,Object-oriented; dataflow visualization system-a paradigm shift?,Vis,1992,1992
213,71,Towards a comprehensive volume visualization system,Vis,1992,1992
64,272,VISAGE: an object-oriented scientific visualization system,Vis,1992,1992
138,125,Visualization requirements in the atmospheric and environmental sciences (five case study reports),Vis,1992,1992
225,261,Visualizing wind velocities by advecting cloud textures,Vis,1992,1992
59,227,Achieving direct volume visualization with interactive semantic region selection,Vis,1991,1991
206,31,Interactive data exploration with a supercomputer,Vis,1991,1991
206,234,Interactive data exploration with a supercomputer,Vis,1991,1991
31,234,Interactive data exploration with a supercomputer,Vis,1991,1991
31,206,Multimedia environments for scientists,Vis,1991,1991
173,71,Realistic volume imaging,Vis,1991,1991
163,218,The asymptotic decider: resolving the ambiguity in marching cubes,Vis,1991,1991
64,272,The stream polygon: A technique for 3D vector field visualization,Vis,1991,1991
163,218,Techniques for the interactive visualization of volumetric data,Vis,1990,1990
71,173,Volume visualization in cell biology,Vis,1990,1990
244,74,A System for Visual Analysis of Radio Signal Data,VAST,2014,2014
14,50,An Insight- and Task-based Methodology for Evaluating Spatiotemporal Visual Analytics,VAST,2014,2014
8,93,Feature-Driven Visual Analytics of Soccer Data,VAST,2014,2014
8,13,Feature-Driven Visual Analytics of Soccer Data,VAST,2014,2014
93,13,Feature-Driven Visual Analytics of Soccer Data,VAST,2014,2014
69,270,Analyzing High-dimensional Multivariate Network Links with Integrated Anomaly Detection; Highlighting and Exploration,VAST,2014,2014
56,101,Integrating Predictive Analytics and Social Media,VAST,2014,2014
56,78,Integrating Predictive Analytics and Social Media,VAST,2014,2014
101,78,Integrating Predictive Analytics and Social Media,VAST,2014,2014
165,141,A Visual Reasoning Approach for Data-driven Transport Assessment on Urban Roads,VAST,2014,2014
85,165,BoundarySeer: Visual Analysis of 2D Boundary Changes,VAST,2014,2014
85,45,BoundarySeer: Visual Analysis of 2D Boundary Changes,VAST,2014,2014
165,45,BoundarySeer: Visual Analysis of 2D Boundary Changes,VAST,2014,2014
175,75,PEARL: An Interactive Visual Analytic Tool for Understanding Personal Emotion Style Derived from Social Media,VAST,2014,2014
65,166,INFUSE: Interactive Feature Selection for Predictive Modeling of High Dimensional Data,VAST,2014,2014
35,292,Opening the Black Box: Strategies for Increased User Involvement in Existing Algorithm Implementations,VAST,2014,2014
35,103,Opening the Black Box: Strategies for Increased User Involvement in Existing Algorithm Implementations,VAST,2014,2014
292,103,Opening the Black Box: Strategies for Increased User Involvement in Existing Algorithm Implementations,VAST,2014,2014
65,191,Progressive Visual Analytics: User-Driven Visual Exploration of In-Progress Analytics,VAST,2014,2014
273,91,Finding Waldo: Learning about Users from their Interactions,VAST,2014,2014
165,74,Visual Abstraction and Exploration of Multi-class Scatterplots,VAST,2014,2014
271,62,Visual Methods for Analyzing Probabilistic Classification Data,VAST,2014,2014
56,101,VarifocalReader -- In-Depth Visual Analysis of Large Text Documents,VAST,2014,2014
189,43,LoyalTracker: Visualizing Loyalty Dynamics in Search Engines,VAST,2014,2014
189,85,LoyalTracker: Visualizing Loyalty Dynamics in Search Engines,VAST,2014,2014
43,85,LoyalTracker: Visualizing Loyalty Dynamics in Search Engines,VAST,2014,2014
165,241,VAET: A Visual Analytics Approach for E-Transactions Time-Series,VAST,2014,2014
189,43,EvoRiver: Visual Analysis of Topic Coopetition on Social Media,VAST,2014,2014
189,43,OpinionFlow: Visual Analysis of Opinion Diffusion on Social Media,VAST,2014,2014
175,168,#FluxFlow: Visual Analysis of Anomalous Information Spreading on Social Media,VAST,2014,2014
266,130,Visual Analytics for Complex Engineering Systems: Hybrid Visual Steering of Simulation Ensembles,VAST,2014,2014
266,271,Visual Analytics for Complex Engineering Systems: Hybrid Visual Steering of Simulation Ensembles,VAST,2014,2014
130,271,Visual Analytics for Complex Engineering Systems: Hybrid Visual Steering of Simulation Ensembles,VAST,2014,2014
235,85,Visual Exploration of Sparse Traffic Trajectory Data,VAST,2014,2014
113,85,Visualizing Mobility of Public Transportation System,VAST,2014,2014
216,135,VASA: Interactive Computational Steering of Large Asynchronous Simulation Pipelines for Societal Infrastructure,VAST,2014,2014
216,20,VASA: Interactive Computational Steering of Large Asynchronous Simulation Pipelines for Societal Infrastructure,VAST,2014,2014
216,194,VASA: Interactive Computational Steering of Large Asynchronous Simulation Pipelines for Societal Infrastructure,VAST,2014,2014
216,120,VASA: Interactive Computational Steering of Large Asynchronous Simulation Pipelines for Societal Infrastructure,VAST,2014,2014
135,20,VASA: Interactive Computational Steering of Large Asynchronous Simulation Pipelines for Societal Infrastructure,VAST,2014,2014
135,194,VASA: Interactive Computational Steering of Large Asynchronous Simulation Pipelines for Societal Infrastructure,VAST,2014,2014
135,120,VASA: Interactive Computational Steering of Large Asynchronous Simulation Pipelines for Societal Infrastructure,VAST,2014,2014
20,194,VASA: Interactive Computational Steering of Large Asynchronous Simulation Pipelines for Societal Infrastructure,VAST,2014,2014
20,120,VASA: Interactive Computational Steering of Large Asynchronous Simulation Pipelines for Societal Infrastructure,VAST,2014,2014
194,120,VASA: Interactive Computational Steering of Large Asynchronous Simulation Pipelines for Societal Infrastructure,VAST,2014,2014
78,120,Proactive Spatiotemporal Resource Allocation and Predictive Visual Analytics for Community Policing and Law Enforcement,VAST,2014,2014
184,45,Run Watchers: Automatic Simulation-Based Decision Support in Flood Management,VAST,2014,2014
196,103,ConTour: Data-Driven Exploration of Multi-Relational Datasets for Drug Discovery,VAST,2014,2014
196,269,ConTour: Data-Driven Exploration of Multi-Relational Datasets for Drug Discovery,VAST,2014,2014
196,60,ConTour: Data-Driven Exploration of Multi-Relational Datasets for Drug Discovery,VAST,2014,2014
196,121,ConTour: Data-Driven Exploration of Multi-Relational Datasets for Drug Discovery,VAST,2014,2014
103,269,ConTour: Data-Driven Exploration of Multi-Relational Datasets for Drug Discovery,VAST,2014,2014
103,60,ConTour: Data-Driven Exploration of Multi-Relational Datasets for Drug Discovery,VAST,2014,2014
103,121,ConTour: Data-Driven Exploration of Multi-Relational Datasets for Drug Discovery,VAST,2014,2014
269,60,ConTour: Data-Driven Exploration of Multi-Relational Datasets for Drug Discovery,VAST,2014,2014
269,121,ConTour: Data-Driven Exploration of Multi-Relational Datasets for Drug Discovery,VAST,2014,2014
60,121,ConTour: Data-Driven Exploration of Multi-Relational Datasets for Drug Discovery,VAST,2014,2014
45,266,The Spinel Explorer - Interactive Visual Analysis of Spinel Group Minerals,VAST,2014,2014
166,214,Visual Reconciliation of Alternative Similarity Spaces in Climate Modeling,VAST,2014,2014
63,217,An Extensible Framework for Provenance in Human Terrain Visual Analytics,VAST,2013,2013
63,133,An Extensible Framework for Provenance in Human Terrain Visual Analytics,VAST,2013,2013
217,133,An Extensible Framework for Provenance in Human Terrain Visual Analytics,VAST,2013,2013
88,216,HierarchicalTopics: Visually Exploring Large Text Collections Using Topic Hierarchies,VAST,2013,2013
88,194,HierarchicalTopics: Visually Exploring Large Text Collections Using Topic Hierarchies,VAST,2013,2013
216,194,HierarchicalTopics: Visually Exploring Large Text Collections Using Topic Hierarchies,VAST,2013,2013
175,168,Interactive Exploration of Implicit and Explicit Relations in Faceted Datasets,VAST,2013,2013
175,131,Interactive Exploration of Implicit and Explicit Relations in Faceted Datasets,VAST,2013,2013
175,159,Interactive Exploration of Implicit and Explicit Relations in Faceted Datasets,VAST,2013,2013
168,131,Interactive Exploration of Implicit and Explicit Relations in Faceted Datasets,VAST,2013,2013
168,159,Interactive Exploration of Implicit and Explicit Relations in Faceted Datasets,VAST,2013,2013
131,159,Interactive Exploration of Implicit and Explicit Relations in Faceted Datasets,VAST,2013,2013
93,18,MotionExplorer: Exploratory Search in Human Motion Capture Data Based on Hierarchical Aggregation,VAST,2013,2013
179,56,ScatterBlogs2: Real-Time Monitoring of Microblog Messages through User-Guided filtering,VAST,2013,2013
179,101,ScatterBlogs2: Real-Time Monitoring of Microblog Messages through User-Guided filtering,VAST,2013,2013
56,101,ScatterBlogs2: Real-Time Monitoring of Microblog Messages through User-Guided filtering,VAST,2013,2013
36,48,Space Transformation for Understanding Group Movement,VAST,2013,2013
276,128,Temporal Event Sequence Simplification,VAST,2013,2013
250,148,The Impact of Physical Navigation on Spatial Organization for Sensemaking,VAST,2013,2013
45,249,VAICo: Visual Analysis for Image Comparison,VAST,2013,2013
189,43,Visual Analysis of Topic Competition on Social Media,VAST,2013,2013
189,85,Visual Analysis of Topic Competition on Social Media,VAST,2013,2013
43,85,Visual Analysis of Topic Competition on Social Media,VAST,2013,2013
193,214,Visual Exploration of Big Spatio-Temporal Urban Data: A Study of New York City Taxi Trips,VAST,2013,2013
235,289,Visual Traffic Jam Analysis Based on Trajectory Data,VAST,2013,2013
203,77,A Visual Analytics Approach to Multiscale Exploration of Environmental Time Series,VAST,2012,2012
62,45,Reinventing the Contingency Wheel: Scalable Visual Analytics of Large Categorical Data,VAST,2012,2012
273,148,Semantic Interaction for Sensemaking: Inferring Analytical Reasoning for Model Steering,VAST,2012,2012
48,36,Visual Analytics Methodology for Eye Movement Studies,VAST,2012,2012
48,52,Visual Analytics Methodology for Eye Movement Studies,VAST,2012,2012
48,254,Visual Analytics Methodology for Eye Movement Studies,VAST,2012,2012
36,52,Visual Analytics Methodology for Eye Movement Studies,VAST,2012,2012
36,254,Visual Analytics Methodology for Eye Movement Studies,VAST,2012,2012
52,254,Visual Analytics Methodology for Eye Movement Studies,VAST,2012,2012
56,179,Visual Classifier Training for Text Document Retrieval,VAST,2012,2012
56,101,Visual Classifier Training for Text Document Retrieval,VAST,2012,2012
179,101,Visual Classifier Training for Text Document Retrieval,VAST,2012,2012
88,216,LeadLine: Interactive visual analysis of text data through event identification and exploration,VAST,2012,2012
88,194,LeadLine: Interactive visual analysis of text data through event identification and exploration,VAST,2012,2012
88,75,LeadLine: Interactive visual analysis of text data through event identification and exploration,VAST,2012,2012
216,194,LeadLine: Interactive visual analysis of text data through event identification and exploration,VAST,2012,2012
216,75,LeadLine: Interactive visual analysis of text data through event identification and exploration,VAST,2012,2012
194,75,LeadLine: Interactive visual analysis of text data through event identification and exploration,VAST,2012,2012
166,93,Subspace search and visualization to make sense of alternative clusterings in high-dimensional data,VAST,2012,2012
166,46,Subspace search and visualization to make sense of alternative clusterings in high-dimensional data,VAST,2012,2012
93,46,Subspace search and visualization to make sense of alternative clusterings in high-dimensional data,VAST,2012,2012
238,114,Visual pattern discovery using random projections,VAST,2012,2012
78,135,A correlative analysis process in a visual analytics environment,VAST,2012,2012
78,69,A correlative analysis process in a visual analytics environment,VAST,2012,2012
78,120,A correlative analysis process in a visual analytics environment,VAST,2012,2012
135,69,A correlative analysis process in a visual analytics environment,VAST,2012,2012
135,120,A correlative analysis process in a visual analytics environment,VAST,2012,2012
69,120,A correlative analysis process in a visual analytics environment,VAST,2012,2012
93,198,Visual exploration of local interest points in sets of time series,VAST,2012,2012
14,91,Priming Locus of Control to affect performance,VAST,2012,2012
296,91,Exploring the impact of emotion on visual judgement,VAST,2012,2012
296,226,Exploring the impact of emotion on visual judgement,VAST,2012,2012
91,226,Exploring the impact of emotion on visual judgement,VAST,2012,2012
8,46,Exploring cyber physical data streams using Radial Pixel Visualizations,VAST,2012,2012
8,109,Exploring cyber physical data streams using Radial Pixel Visualizations,VAST,2012,2012
46,109,Exploring cyber physical data streams using Radial Pixel Visualizations,VAST,2012,2012
155,95,Using translational science in visual analytics,VAST,2012,2012
93,46,Matrix-based visual correlation analysis on large timeseries data,VAST,2012,2012
93,18,Matrix-based visual correlation analysis on large timeseries data,VAST,2012,2012
46,18,Matrix-based visual correlation analysis on large timeseries data,VAST,2012,2012
198,36,Visual analytics methods for categoric spatio-temporal data,VAST,2012,2012
198,48,Visual analytics methods for categoric spatio-temporal data,VAST,2012,2012
36,48,Visual analytics methods for categoric spatio-temporal data,VAST,2012,2012
93,46,Visual analytics for the big data era---A comparative review of state-of-the-art commercial systems,VAST,2012,2012
249,124,Smart super views---A knowledge-assisted interface for medical visualization,VAST,2012,2012
249,45,Smart super views---A knowledge-assisted interface for medical visualization,VAST,2012,2012
124,45,Smart super views---A knowledge-assisted interface for medical visualization,VAST,2012,2012
179,69,Spatiotemporal social media analytics for abnormal event detection and examination using seasonal-trend decomposition,VAST,2012,2012
179,78,Spatiotemporal social media analytics for abnormal event detection and examination using seasonal-trend decomposition,VAST,2012,2012
179,120,Spatiotemporal social media analytics for abnormal event detection and examination using seasonal-trend decomposition,VAST,2012,2012
179,101,Spatiotemporal social media analytics for abnormal event detection and examination using seasonal-trend decomposition,VAST,2012,2012
69,78,Spatiotemporal social media analytics for abnormal event detection and examination using seasonal-trend decomposition,VAST,2012,2012
69,120,Spatiotemporal social media analytics for abnormal event detection and examination using seasonal-trend decomposition,VAST,2012,2012
69,101,Spatiotemporal social media analytics for abnormal event detection and examination using seasonal-trend decomposition,VAST,2012,2012
78,120,Spatiotemporal social media analytics for abnormal event detection and examination using seasonal-trend decomposition,VAST,2012,2012
78,101,Spatiotemporal social media analytics for abnormal event detection and examination using seasonal-trend decomposition,VAST,2012,2012
120,101,Spatiotemporal social media analytics for abnormal event detection and examination using seasonal-trend decomposition,VAST,2012,2012
250,148,Analyst's Workspace: An embodied sensemaking environment for large; high-resolution displays,VAST,2012,2012
280,194,A state transition approach to understanding users&#39; interactions,VAST,2011,2011
280,91,A state transition approach to understanding users&#39; interactions,VAST,2011,2011
194,91,A state transition approach to understanding users&#39; interactions,VAST,2011,2011
216,88,A two-stage framework for designing visual analytics system in organizational environments,VAST,2011,2011
216,194,A two-stage framework for designing visual analytics system in organizational environments,VAST,2011,2011
88,194,A two-stage framework for designing visual analytics system in organizational environments,VAST,2011,2011
78,120,A visual analytics process for maritime resource allocation and risk assessment,VAST,2011,2011
250,148,Analyst&#39;s workspace: Protecting vastopolis,VAST,2011,2011
296,88,Analysts aren't machines: Inferring frustration through visualization interaction,VAST,2011,2011
296,226,Analysts aren't machines: Inferring frustration through visualization interaction,VAST,2011,2011
296,194,Analysts aren't machines: Inferring frustration through visualization interaction,VAST,2011,2011
296,216,Analysts aren't machines: Inferring frustration through visualization interaction,VAST,2011,2011
88,226,Analysts aren't machines: Inferring frustration through visualization interaction,VAST,2011,2011
88,194,Analysts aren't machines: Inferring frustration through visualization interaction,VAST,2011,2011
88,216,Analysts aren't machines: Inferring frustration through visualization interaction,VAST,2011,2011
226,194,Analysts aren't machines: Inferring frustration through visualization interaction,VAST,2011,2011
226,216,Analysts aren't machines: Inferring frustration through visualization interaction,VAST,2011,2011
194,216,Analysts aren't machines: Inferring frustration through visualization interaction,VAST,2011,2011
48,36,From movement tracks through events to places: Extracting and characterizing significant places from mobility data,VAST,2011,2011
296,88,Guiding security analysis through visualization,VAST,2011,2011
296,226,Guiding security analysis through visualization,VAST,2011,2011
296,194,Guiding security analysis through visualization,VAST,2011,2011
296,216,Guiding security analysis through visualization,VAST,2011,2011
88,226,Guiding security analysis through visualization,VAST,2011,2011
88,194,Guiding security analysis through visualization,VAST,2011,2011
88,216,Guiding security analysis through visualization,VAST,2011,2011
226,194,Guiding security analysis through visualization,VAST,2011,2011
226,216,Guiding security analysis through visualization,VAST,2011,2011
194,216,Guiding security analysis through visualization,VAST,2011,2011
14,194,How locus of control influences compatibility with visualization style,VAST,2011,2011
14,91,How locus of control influences compatibility with visualization style,VAST,2011,2011
194,91,How locus of control influences compatibility with visualization style,VAST,2011,2011
198,93,Interactive visual comparison of multiple trees,VAST,2011,2011
