source,target,title,conference,year1,year2
388,696,BLaC-wavelets: a multiresolution analysis with non-nested spaces,Vis,1996,1996
395,696,BLaC-wavelets: a multiresolution analysis with non-nested spaces,Vis,1996,1996
621,1095,Case Study: Visual access for landscape event based temporal data,Vis,1996,1996
621,414,Case Study: Visual access for landscape event based temporal data,Vis,1996,1996
1095,414,Case Study: Visual access for landscape event based temporal data,Vis,1996,1996
28,555,Complex-valued contour meshing,Vis,1996,1996
274,676,Contour blending using warp-guided distance field interpolation,Vis,1996,1996
555,947,Data reduction and interpolation for visualizing 3D soil-quality data,Vis,1996,1996
555,1133,Data reduction and interpolation for visualizing 3D soil-quality data,Vis,1996,1996
947,1133,Data reduction and interpolation for visualizing 3D soil-quality data,Vis,1996,1996
172,2,Directional flow visualization of vector fields,Vis,1996,1996
1212,323,Fast stereo volume rendering,Vis,1996,1996
865,489,FEL: The Field Encapsulation Library,Vis,1996,1996
868,331,Flexible information visualization of multivariate data from biological sequence similarity searches,Vis,1996,1996
868,260,Flexible information visualization of multivariate data from biological sequence similarity searches,Vis,1996,1996
868,510,Flexible information visualization of multivariate data from biological sequence similarity searches,Vis,1996,1996
868,148,Flexible information visualization of multivariate data from biological sequence similarity searches,Vis,1996,1996
868,1096,Flexible information visualization of multivariate data from biological sequence similarity searches,Vis,1996,1996
331,260,Flexible information visualization of multivariate data from biological sequence similarity searches,Vis,1996,1996
331,510,Flexible information visualization of multivariate data from biological sequence similarity searches,Vis,1996,1996
331,148,Flexible information visualization of multivariate data from biological sequence similarity searches,Vis,1996,1996
331,1096,Flexible information visualization of multivariate data from biological sequence similarity searches,Vis,1996,1996
260,510,Flexible information visualization of multivariate data from biological sequence similarity searches,Vis,1996,1996
260,148,Flexible information visualization of multivariate data from biological sequence similarity searches,Vis,1996,1996
260,1096,Flexible information visualization of multivariate data from biological sequence similarity searches,Vis,1996,1996
510,148,Flexible information visualization of multivariate data from biological sequence similarity searches,Vis,1996,1996
510,1096,Flexible information visualization of multivariate data from biological sequence similarity searches,Vis,1996,1996
148,1096,Flexible information visualization of multivariate data from biological sequence similarity searches,Vis,1996,1996
270,561,Flow visualization for turbomachinery design,Vis,1996,1996
323,271,Generation of Transfer Functions with Stochastic Search Technique,Vis,1996,1996
784,1155,Hierarchical and parallelizable direct volume rendering for irregular and multiple grids,Vis,1996,1996
111,659,History consideration in reconstructing polyhedral surfaces from parallel slices,Vis,1996,1996
111,948,History consideration in reconstructing polyhedral surfaces from parallel slices,Vis,1996,1996
659,948,History consideration in reconstructing polyhedral surfaces from parallel slices,Vis,1996,1996
237,269,Illustrating transparent surfaces with curvature-directed strokes,Vis,1996,1996
237,1166,Illustrating transparent surfaces with curvature-directed strokes,Vis,1996,1996
269,1166,Illustrating transparent surfaces with curvature-directed strokes,Vis,1996,1996
459,713,Interactive Exploration and Modeling of Large Data Sets: A Case Study with Venus Light Scattering Data,Vis,1996,1996
1133,96,Interactive visualization of ocean circulation models,Vis,1996,1996
590,505,Isosurfacing in span space with utmost efficiency (ISSUE),Vis,1996,1996
590,65,Isosurfacing in span space with utmost efficiency (ISSUE),Vis,1996,1996
590,318,Isosurfacing in span space with utmost efficiency (ISSUE),Vis,1996,1996
505,65,Isosurfacing in span space with utmost efficiency (ISSUE),Vis,1996,1996
505,318,Isosurfacing in span space with utmost efficiency (ISSUE),Vis,1996,1996
65,318,Isosurfacing in span space with utmost efficiency (ISSUE),Vis,1996,1996
777,845,LISTEN: sounding uncertainty visualization,Vis,1996,1996
748,373,Mesh reduction with error control,Vis,1996,1996
66,555,Multi-frequency noise for LIC,Vis,1996,1996
962,1005,Multiresolution multidimensional wavelet brushing,Vis,1996,1996
1247,634,Optimizing triangle strips for fast rendering,Vis,1996,1996
269,643,Real-time incremental visualization of dynamic ultrasound volumes using parallel BSP trees,Vis,1996,1996
206,1190,The Design and Implementation of an Object-Oriented Toolkit for 3D Graphics and Visualization,Vis,1996,1996
575,1051,Three Dimensional Visualization of Proteins in Cellular Interactions,Vis,1996,1996
575,939,Three Dimensional Visualization of Proteins in Cellular Interactions,Vis,1996,1996
575,470,Three Dimensional Visualization of Proteins in Cellular Interactions,Vis,1996,1996
1051,939,Three Dimensional Visualization of Proteins in Cellular Interactions,Vis,1996,1996
1051,470,Three Dimensional Visualization of Proteins in Cellular Interactions,Vis,1996,1996
939,470,Three Dimensional Visualization of Proteins in Cellular Interactions,Vis,1996,1996
494,933,Two-handed interactive stereoscopic visualization,Vis,1996,1996
494,251,Two-handed interactive stereoscopic visualization,Vis,1996,1996
933,251,Two-handed interactive stereoscopic visualization,Vis,1996,1996
777,2,UFLOW: visualizing uncertainty in fluid flow,Vis,1996,1996
777,845,UFLOW: visualizing uncertainty in fluid flow,Vis,1996,1996
777,43,UFLOW: visualizing uncertainty in fluid flow,Vis,1996,1996
2,845,UFLOW: visualizing uncertainty in fluid flow,Vis,1996,1996
2,43,UFLOW: visualizing uncertainty in fluid flow,Vis,1996,1996
845,43,UFLOW: visualizing uncertainty in fluid flow,Vis,1996,1996
182,431,Virtual Workbench-a non-immersive virtual environment for visualizing and interacting with 3D objects for scientific visualization,Vis,1996,1996
182,181,Virtual Workbench-a non-immersive virtual environment for visualizing and interacting with 3D objects for scientific visualization,Vis,1996,1996
182,122,Virtual Workbench-a non-immersive virtual environment for visualizing and interacting with 3D objects for scientific visualization,Vis,1996,1996
182,252,Virtual Workbench-a non-immersive virtual environment for visualizing and interacting with 3D objects for scientific visualization,Vis,1996,1996
182,185,Virtual Workbench-a non-immersive virtual environment for visualizing and interacting with 3D objects for scientific visualization,Vis,1996,1996
431,181,Virtual Workbench-a non-immersive virtual environment for visualizing and interacting with 3D objects for scientific visualization,Vis,1996,1996
431,122,Virtual Workbench-a non-immersive virtual environment for visualizing and interacting with 3D objects for scientific visualization,Vis,1996,1996
431,252,Virtual Workbench-a non-immersive virtual environment for visualizing and interacting with 3D objects for scientific visualization,Vis,1996,1996
431,185,Virtual Workbench-a non-immersive virtual environment for visualizing and interacting with 3D objects for scientific visualization,Vis,1996,1996
181,122,Virtual Workbench-a non-immersive virtual environment for visualizing and interacting with 3D objects for scientific visualization,Vis,1996,1996
181,252,Virtual Workbench-a non-immersive virtual environment for visualizing and interacting with 3D objects for scientific visualization,Vis,1996,1996
181,185,Virtual Workbench-a non-immersive virtual environment for visualizing and interacting with 3D objects for scientific visualization,Vis,1996,1996
122,252,Virtual Workbench-a non-immersive virtual environment for visualizing and interacting with 3D objects for scientific visualization,Vis,1996,1996
122,185,Virtual Workbench-a non-immersive virtual environment for visualizing and interacting with 3D objects for scientific visualization,Vis,1996,1996
252,185,Virtual Workbench-a non-immersive virtual environment for visualizing and interacting with 3D objects for scientific visualization,Vis,1996,1996
947,728,Visualization of water quality data for the Chesapeake Bay,Vis,1996,1996
559,537,Visualization over the World Wide Web and its application to environmental data,Vis,1996,1996
559,54,Visualization over the World Wide Web and its application to environmental data,Vis,1996,1996
537,54,Visualization over the World Wide Web and its application to environmental data,Vis,1996,1996
1132,1080,Volume Thinning for Automatic Isosurface Propagation,Vis,1996,1996
420,234,Volume tracking,Vis,1996,1996
583,459,3D computational steering with parametrized geometric objects,Vis,1995,1995
935,592,A hardware acceleration method for volumetric ray tracing,Vis,1995,1995
258,522,A rule-based tool for assisting colormap selection,Vis,1995,1995
883,522,An extended data-flow architecture for data analysis and visualization,Vis,1995,1995
351,80,An illustrated analysis of sonification for scientific visualisation,Vis,1995,1995
962,1005,Authenticity analysis of wavelet approximations in visualization,Vis,1995,1995
939,323,Automatic generation of triangular irregular networks using greedy cuts,Vis,1995,1995
1119,837,Case study: an integrated approach for steering; visualization; and analysis of atmospheric simulations,Vis,1995,1995
634,129,Defining; computing; and visualizing molecular interfaces,Vis,1995,1995
634,1309,Defining; computing; and visualizing molecular interfaces,Vis,1995,1995
129,1309,Defining; computing; and visualizing molecular interfaces,Vis,1995,1995
447,459,Enhanced spot noise for vector field visualization,Vis,1995,1995
237,269,Enhancing transparent skin surfaces with ridge and valley lines,Vis,1995,1995
237,1166,Enhancing transparent skin surfaces with ridge and valley lines,Vis,1995,1995
269,1166,Enhancing transparent skin surfaces with ridge and valley lines,Vis,1995,1995
547,622,Fast multiresolution surface meshing,Vis,1995,1995
1301,420,Iconic techniques for feature visualization,Vis,1995,1995
1000,198,Interactive visualization of mixed scalar and vector fields,Vis,1995,1995
1000,323,Interactive visualization of mixed scalar and vector fields,Vis,1995,1995
198,323,Interactive visualization of mixed scalar and vector fields,Vis,1995,1995
489,840,Optimization of time-dependent particle tracing using tetrahedral decomposition,Vis,1995,1995
232,1277,Recursive pattern: a technique for visualizing very large amounts of data,Vis,1995,1995
232,62,Recursive pattern: a technique for visualizing very large amounts of data,Vis,1995,1995
1277,62,Recursive pattern: a technique for visualizing very large amounts of data,Vis,1995,1995
960,241,Space walking,Vis,1995,1995
198,1000,Splatting of curvilinear volumes,Vis,1995,1995
198,323,Splatting of curvilinear volumes,Vis,1995,1995
1000,323,Splatting of curvilinear volumes,Vis,1995,1995
480,5,Subverting structure: data-driven diagram generation,Vis,1995,1995
480,569,Subverting structure: data-driven diagram generation,Vis,1995,1995
5,569,Subverting structure: data-driven diagram generation,Vis,1995,1995
590,318,Sweeping simplices: a fast iso-surface extraction algorithm for unstructured grids,Vis,1995,1995
1212,1000,Turbulent flow visualization in computational and experimental hydraulics,Vis,1995,1995
1212,323,Turbulent flow visualization in computational and experimental hydraulics,Vis,1995,1995
1212,634,Turbulent flow visualization in computational and experimental hydraulics,Vis,1995,1995
1212,214,Turbulent flow visualization in computational and experimental hydraulics,Vis,1995,1995
1000,323,Turbulent flow visualization in computational and experimental hydraulics,Vis,1995,1995
1000,634,Turbulent flow visualization in computational and experimental hydraulics,Vis,1995,1995
1000,214,Turbulent flow visualization in computational and experimental hydraulics,Vis,1995,1995
323,634,Turbulent flow visualization in computational and experimental hydraulics,Vis,1995,1995
323,214,Turbulent flow visualization in computational and experimental hydraulics,Vis,1995,1995
634,214,Turbulent flow visualization in computational and experimental hydraulics,Vis,1995,1995
917,840,Unsteady flow volumes,Vis,1995,1995
917,978,Unsteady flow volumes,Vis,1995,1995
840,978,Unsteady flow volumes,Vis,1995,1995
1112,837,Virtual GIS: a real-time 3D geographic information system,Vis,1995,1995
1112,175,Virtual GIS: a real-time 3D geographic information system,Vis,1995,1995
1112,1030,Virtual GIS: a real-time 3D geographic information system,Vis,1995,1995
837,175,Virtual GIS: a real-time 3D geographic information system,Vis,1995,1995
837,1030,Virtual GIS: a real-time 3D geographic information system,Vis,1995,1995
175,1030,Virtual GIS: a real-time 3D geographic information system,Vis,1995,1995
868,1096,Visualization of biological sequence similarity search results,Vis,1995,1995
868,260,Visualization of biological sequence similarity search results,Vis,1995,1995
868,510,Visualization of biological sequence similarity search results,Vis,1995,1995
868,148,Visualization of biological sequence similarity search results,Vis,1995,1995
868,331,Visualization of biological sequence similarity search results,Vis,1995,1995
1096,260,Visualization of biological sequence similarity search results,Vis,1995,1995
1096,510,Visualization of biological sequence similarity search results,Vis,1995,1995
1096,148,Visualization of biological sequence similarity search results,Vis,1995,1995
1096,331,Visualization of biological sequence similarity search results,Vis,1995,1995
260,510,Visualization of biological sequence similarity search results,Vis,1995,1995
260,148,Visualization of biological sequence similarity search results,Vis,1995,1995
260,331,Visualization of biological sequence similarity search results,Vis,1995,1995
510,148,Visualization of biological sequence similarity search results,Vis,1995,1995
510,331,Visualization of biological sequence similarity search results,Vis,1995,1995
148,331,Visualization of biological sequence similarity search results,Vis,1995,1995
737,802,Volume-based reasoning and visualization of diecastability,Vis,1995,1995
737,633,Volume-based reasoning and visualization of diecastability,Vis,1995,1995
737,521,Volume-based reasoning and visualization of diecastability,Vis,1995,1995
802,633,Volume-based reasoning and visualization of diecastability,Vis,1995,1995
802,521,Volume-based reasoning and visualization of diecastability,Vis,1995,1995
633,521,Volume-based reasoning and visualization of diecastability,Vis,1995,1995
1212,1000,Voxel based object simplification,Vis,1995,1995
1212,323,Voxel based object simplification,Vis,1995,1995
1212,634,Voxel based object simplification,Vis,1995,1995
1212,214,Voxel based object simplification,Vis,1995,1995
1000,323,Voxel based object simplification,Vis,1995,1995
1000,634,Voxel based object simplification,Vis,1995,1995
1000,214,Voxel based object simplification,Vis,1995,1995
323,634,Voxel based object simplification,Vis,1995,1995
323,214,Voxel based object simplification,Vis,1995,1995
634,214,Voxel based object simplification,Vis,1995,1995
592,1212,VolVis: a diversified volume visualization system,Vis,1994,1994
592,1000,VolVis: a diversified volume visualization system,Vis,1994,1994
592,323,VolVis: a diversified volume visualization system,Vis,1994,1994
592,271,VolVis: a diversified volume visualization system,Vis,1994,1994
592,939,VolVis: a diversified volume visualization system,Vis,1994,1994
592,935,VolVis: a diversified volume visualization system,Vis,1994,1994
592,214,VolVis: a diversified volume visualization system,Vis,1994,1994
1212,1000,VolVis: a diversified volume visualization system,Vis,1994,1994
1212,323,VolVis: a diversified volume visualization system,Vis,1994,1994
1212,271,VolVis: a diversified volume visualization system,Vis,1994,1994
1212,939,VolVis: a diversified volume visualization system,Vis,1994,1994
1212,935,VolVis: a diversified volume visualization system,Vis,1994,1994
1212,214,VolVis: a diversified volume visualization system,Vis,1994,1994
1000,323,VolVis: a diversified volume visualization system,Vis,1994,1994
1000,271,VolVis: a diversified volume visualization system,Vis,1994,1994
1000,939,VolVis: a diversified volume visualization system,Vis,1994,1994
1000,935,VolVis: a diversified volume visualization system,Vis,1994,1994
1000,214,VolVis: a diversified volume visualization system,Vis,1994,1994
323,271,VolVis: a diversified volume visualization system,Vis,1994,1994
323,939,VolVis: a diversified volume visualization system,Vis,1994,1994
323,935,VolVis: a diversified volume visualization system,Vis,1994,1994
323,214,VolVis: a diversified volume visualization system,Vis,1994,1994
271,939,VolVis: a diversified volume visualization system,Vis,1994,1994
271,935,VolVis: a diversified volume visualization system,Vis,1994,1994
271,214,VolVis: a diversified volume visualization system,Vis,1994,1994
939,935,VolVis: a diversified volume visualization system,Vis,1994,1994
939,214,VolVis: a diversified volume visualization system,Vis,1994,1994
935,214,VolVis: a diversified volume visualization system,Vis,1994,1994
302,1190,Implicit modeling of swept surfaces and volumes,Vis,1994,1994
458,992,Introducing alpha shapes for the analysis of path integral Monte Carlo results,Vis,1994,1994
1132,1080,Isosurface generation by using extrema graphs,Vis,1994,1994
1212,214,Wavelet-based volume morphing,Vis,1994,1994
1212,323,Wavelet-based volume morphing,Vis,1994,1994
214,323,Wavelet-based volume morphing,Vis,1994,1994
960,241,Visualizing flow with quaternion frames,Vis,1994,1994
38,133,The topology of symmetric; second-order tensor fields,Vis,1994,1994
948,846,GASP-a system for visualizing geometric algorithms,Vis,1994,1994
767,960,Virtual reality performance for virtual geometry,Vis,1994,1994
590,318,Differential volume rendering: a fast volume visualization technique for flow animation,Vis,1994,1994
939,323,Parallel performance measures for volume ray casting,Vis,1994,1994
490,889,Streamball techniques for flow visualization,Vis,1994,1994
494,737,Volume rendering methods for computational fluid dynamics visualization,Vis,1994,1994
494,1116,Volume rendering methods for computational fluid dynamics visualization,Vis,1994,1994
737,1116,Volume rendering methods for computational fluid dynamics visualization,Vis,1994,1994
978,1156,Visualizing 3D velocity fields near contour surfaces,Vis,1994,1994
507,134,Discretized Marching Cubes,Vis,1994,1994
2,900,Mix&amp;Match: a construction kit for visualization,Vis,1994,1994
1287,1234,A lattice model for data display,Vis,1994,1994
1287,426,A lattice model for data display,Vis,1994,1994
1234,426,A lattice model for data display,Vis,1994,1994
643,346,Observing a volume rendered fetus within a pregnant patient,Vis,1994,1994
643,269,Observing a volume rendered fetus within a pregnant patient,Vis,1994,1994
346,269,Observing a volume rendered fetus within a pregnant patient,Vis,1994,1994
877,824,Visualization and geographic information system integration: what are the needs and the requirements; if any?,Vis,1994,1994
487,222,Visualizing multidimensional (multivariate) data and relations,Vis,1994,1994
1144,55,Validation; verification and evaluation,Vis,1994,1994
978,917,Flow volumes for interactive vector field visualization,Vis,1993,1993
978,1156,Flow volumes for interactive vector field visualization,Vis,1993,1993
917,1156,Flow volumes for interactive vector field visualization,Vis,1993,1993
447,459,A probe for local flow field visualization,Vis,1993,1993
1155,784,Rapid exploration of curvilinear grids using direct volume rendering (Extended Abstract),Vis,1993,1993
214,323,Volume sampled voxelization of geometric primitives,Vis,1993,1993
824,1214,Bridging the gap between visualization and data management: A simple visualization management system,Vis,1993,1993
537,54,GRASPARC-A problem solving environment integrating computation and visualization,Vis,1993,1993
459,758,HyperSlice - Visualization of Scalar Functions of Many Variables,Vis,1993,1993
1212,323,Virtual input devices for 3D systems,Vis,1993,1993
232,1277,Visual feedback in querying large databases,Vis,1993,1993
232,1114,Visual feedback in querying large databases,Vis,1993,1993
1277,1114,Visual feedback in querying large databases,Vis,1993,1993
560,201,Orientation maps: Techniques for visualizing rotations (A  Consumer’s Guide),Vis,1993,1993
110,505,Geometric optimization,Vis,1993,1993
960,767,Interactive visualization methods for four dimensions,Vis,1993,1993
144,739,Navigating large networks with hierarchies,Vis,1993,1993
258,522,An architecture for rule-based visualization,Vis,1993,1993
82,1064,Cloud tracing in convection-diffusion systems,Vis,1993,1993
1156,978,Texture splats for 3D scalar and vector field visualization,Vis,1993,1993
634,129,Fast analytical computation of Richard's smooth molecular surface,Vis,1993,1993
889,849,The quantum Coulomb three-body problem - Visualization of simulation results and numerical methods,Vis,1993,1993
1188,874,A characterization of the scientific data analysis process,Vis,1992,1992
1188,978,A characterization of the scientific data analysis process,Vis,1992,1992
874,978,A characterization of the scientific data analysis process,Vis,1992,1992
1099,883,An architecture for a scientific visualization system,Vis,1992,1992
1099,766,An architecture for a scientific visualization system,Vis,1992,1992
1099,143,An architecture for a scientific visualization system,Vis,1992,1992
883,766,An architecture for a scientific visualization system,Vis,1992,1992
883,143,An architecture for a scientific visualization system,Vis,1992,1992
766,143,An architecture for a scientific visualization system,Vis,1992,1992
1093,1043,Anatomical atlases based on volume visualization,Vis,1992,1992
1093,485,Anatomical atlases based on volume visualization,Vis,1992,1992
1043,485,Anatomical atlases based on volume visualization,Vis,1992,1992
1233,420,Case study: visualizing classical problems in CFD,Vis,1992,1992
1287,1234,Display of scientific data structures for algorithm visualization,Vis,1992,1992
1287,426,Display of scientific data structures for algorithm visualization,Vis,1992,1992
1234,426,Display of scientific data structures for algorithm visualization,Vis,1992,1992
185,182,Flow visualization as a basic tool to investigate the dynamics and topology of jets,Vis,1992,1992
960,870,Four-dimensional views of 3D scalar fields,Vis,1992,1992
490,395,Generalized focal surfaces: a new method for surface interrogation,Vis,1992,1992
522,161,Grand challenge problems in visualization software,Vis,1992,1992
973,319,Improving visualization: theoretical and empirical foundations,Vis,1992,1992
973,967,Improving visualization: theoretical and empirical foundations,Vis,1992,1992
319,967,Improving visualization: theoretical and empirical foundations,Vis,1992,1992
505,110,Massively parallel isosurface extraction,Vis,1992,1992
1242,1162,Network video device control,Vis,1992,1992
837,909,Object-oriented; dataflow visualization system-a paradigm shift?,Vis,1992,1992
837,522,Object-oriented; dataflow visualization system-a paradigm shift?,Vis,1992,1992
909,522,Object-oriented; dataflow visualization system-a paradigm shift?,Vis,1992,1992
681,598,Optimizing triangulations by curvature equalization,Vis,1992,1992
431,505,The state of the art of visual languages for visualization,Vis,1992,1992
592,935,Towards a comprehensive volume visualization system,Vis,1992,1992
592,323,Towards a comprehensive volume visualization system,Vis,1992,1992
935,323,Towards a comprehensive volume visualization system,Vis,1992,1992
328,1064,Virtual Smoke: an interactive 3D flow visualization technique,Vis,1992,1992
302,1190,VISAGE: an object-oriented scientific visualization system,Vis,1992,1992
302,1172,VISAGE: an object-oriented scientific visualization system,Vis,1992,1992
1190,1172,VISAGE: an object-oriented scientific visualization system,Vis,1992,1992
38,133,Visualization of second order tensor fields and matrix data,Vis,1992,1992
877,573,Visualization requirements in the atmospheric and environmental sciences (five case study reports),Vis,1992,1992
877,552,Visualization requirements in the atmospheric and environmental sciences (five case study reports),Vis,1992,1992
877,1287,Visualization requirements in the atmospheric and environmental sciences (five case study reports),Vis,1992,1992
877,1234,Visualization requirements in the atmospheric and environmental sciences (five case study reports),Vis,1992,1992
877,426,Visualization requirements in the atmospheric and environmental sciences (five case study reports),Vis,1992,1992
877,522,Visualization requirements in the atmospheric and environmental sciences (five case study reports),Vis,1992,1992
573,552,Visualization requirements in the atmospheric and environmental sciences (five case study reports),Vis,1992,1992
573,1287,Visualization requirements in the atmospheric and environmental sciences (five case study reports),Vis,1992,1992
573,1234,Visualization requirements in the atmospheric and environmental sciences (five case study reports),Vis,1992,1992
573,426,Visualization requirements in the atmospheric and environmental sciences (five case study reports),Vis,1992,1992
573,522,Visualization requirements in the atmospheric and environmental sciences (five case study reports),Vis,1992,1992
552,1287,Visualization requirements in the atmospheric and environmental sciences (five case study reports),Vis,1992,1992
552,1234,Visualization requirements in the atmospheric and environmental sciences (five case study reports),Vis,1992,1992
552,426,Visualization requirements in the atmospheric and environmental sciences (five case study reports),Vis,1992,1992
552,522,Visualization requirements in the atmospheric and environmental sciences (five case study reports),Vis,1992,1992
1287,1234,Visualization requirements in the atmospheric and environmental sciences (five case study reports),Vis,1992,1992
1287,426,Visualization requirements in the atmospheric and environmental sciences (five case study reports),Vis,1992,1992
1287,522,Visualization requirements in the atmospheric and environmental sciences (five case study reports),Vis,1992,1992
1234,426,Visualization requirements in the atmospheric and environmental sciences (five case study reports),Vis,1992,1992
1234,522,Visualization requirements in the atmospheric and environmental sciences (five case study reports),Vis,1992,1992
426,522,Visualization requirements in the atmospheric and environmental sciences (five case study reports),Vis,1992,1992
978,1156,Visualizing wind velocities by advecting cloud textures,Vis,1992,1992
978,437,Visualizing wind velocities by advecting cloud textures,Vis,1992,1992
1156,437,Visualizing wind velocities by advecting cloud textures,Vis,1992,1992
1039,1099,A data model for scientific visualization with provisions for regular and irregular grids,Vis,1991,1991
1039,766,A data model for scientific visualization with provisions for regular and irregular grids,Vis,1991,1991
1099,766,A data model for scientific visualization with provisions for regular and irregular grids,Vis,1991,1991
55,126,A tool for visualizing the topology of three-dimensional vector fields,Vis,1991,1991
1213,269,Achieving direct volume visualization with interactive semantic region selection,Vis,1991,1991
1213,1166,Achieving direct volume visualization with interactive semantic region selection,Vis,1991,1991
1213,982,Achieving direct volume visualization with interactive semantic region selection,Vis,1991,1991
269,1166,Achieving direct volume visualization with interactive semantic region selection,Vis,1991,1991
269,982,Achieving direct volume visualization with interactive semantic region selection,Vis,1991,1991
1166,982,Achieving direct volume visualization with interactive semantic region selection,Vis,1991,1991
709,1039,Applying 3D visualization techniques to finite element analysis,Vis,1991,1991
319,363,Color vs. black-and-white in visualization,Vis,1991,1991
1242,1263,Image handling in a multi-vendor environment,Vis,1991,1991
1242,1162,Image handling in a multi-vendor environment,Vis,1991,1991
1263,1162,Image handling in a multi-vendor environment,Vis,1991,1991
909,161,Interactive data exploration with a supercomputer,Vis,1991,1991
909,1005,Interactive data exploration with a supercomputer,Vis,1991,1991
161,1005,Interactive data exploration with a supercomputer,Vis,1991,1991
1223,840,Multi-valued volumetric visualization,Vis,1991,1991
874,161,Multimedia environments for scientists,Vis,1991,1991
874,466,Multimedia environments for scientists,Vis,1991,1991
874,126,Multimedia environments for scientists,Vis,1991,1991
874,909,Multimedia environments for scientists,Vis,1991,1991
161,466,Multimedia environments for scientists,Vis,1991,1991
161,126,Multimedia environments for scientists,Vis,1991,1991
161,909,Multimedia environments for scientists,Vis,1991,1991
466,126,Multimedia environments for scientists,Vis,1991,1991
466,909,Multimedia environments for scientists,Vis,1991,1991
126,909,Multimedia environments for scientists,Vis,1991,1991
1263,1242,NetV: an experimental network-based volume visualization system,Vis,1991,1991
737,323,Realistic volume imaging,Vis,1991,1991
696,947,The asymptotic decider: resolving the ambiguity in marching cubes,Vis,1991,1991
560,201,The hyperbox,Vis,1991,1991
302,1172,The stream polygon: A technique for 3D vector field visualization,Vis,1991,1991
302,1190,The stream polygon: A technique for 3D vector field visualization,Vis,1991,1991
1172,1190,The stream polygon: A technique for 3D vector field visualization,Vis,1991,1991
865,126,The virtual windtunnel: An environment for the exploration of three-dimensional unsteady flows,Vis,1991,1991
279,546,Tree-maps: a space-filling approach to the visualization of hierarchical information structures,Vis,1991,1991
222,382,Visualization and analysis of multi-variate data: a technique for all fields,Vis,1991,1991
222,500,Visualization and analysis of multi-variate data: a technique for all fields,Vis,1991,1991
382,500,Visualization and analysis of multi-variate data: a technique for all fields,Vis,1991,1991
420,1233,Visualizing causal effects in 4D space-time vector fields,Vis,1991,1991
960,870,Visualizing the fourth dimension using geometry and light,Vis,1991,1991
846,1238,A numerical method for rendering spherical reflections,Vis,1990,1990
495,240,Extracting geometric models through constraint minimization,Vis,1990,1990
681,598,Hierarchical triangulation using terrain features,Vis,1990,1990
775,778,Interactive visualization of quaternion Julia sets,Vis,1990,1990
696,947,Techniques for the interactive visualization of volumetric data,Vis,1990,1990
960,870,Techniques for visualizing Fermat&#39;s last theorem: a case study,Vis,1990,1990
1223,840,Visualization of irregular multivariate data,Vis,1990,1990
222,382,Visualizing a scalar field on an N-dimensional lattice,Vis,1990,1990
222,500,Visualizing a scalar field on an N-dimensional lattice,Vis,1990,1990
382,500,Visualizing a scalar field on an N-dimensional lattice,Vis,1990,1990
560,201,Visualizing computer memory architectures,Vis,1990,1990
323,737,Volume visualization in cell biology,Vis,1990,1990
617,392,Feedback-Driven Interactive Exploration of Large Multidimensional Data Supported by Visual Classifier,VAST,2014,2014
1107,614,Multi-Model Semantic Interaction for Text Analytics,VAST,2014,2014
1107,92,Multi-Model Semantic Interaction for Text Analytics,VAST,2014,2014
614,92,Multi-Model Semantic Interaction for Text Analytics,VAST,2014,2014
215,1036,A System for Visual Analysis of Radio Signal Data,VAST,2014,2014
215,328,A System for Visual Analysis of Radio Signal Data,VAST,2014,2014
1036,328,A System for Visual Analysis of Radio Signal Data,VAST,2014,2014
604,939,Baseball4D: A Tool for Baseball Game Reconstruction & Visualization,VAST,2014,2014
307,1042,An Insight- and Task-based Methodology for Evaluating Spatiotemporal Visual Analytics,VAST,2014,2014
307,60,An Insight- and Task-based Methodology for Evaluating Spatiotemporal Visual Analytics,VAST,2014,2014
307,244,An Insight- and Task-based Methodology for Evaluating Spatiotemporal Visual Analytics,VAST,2014,2014
1042,60,An Insight- and Task-based Methodology for Evaluating Spatiotemporal Visual Analytics,VAST,2014,2014
1042,244,An Insight- and Task-based Methodology for Evaluating Spatiotemporal Visual Analytics,VAST,2014,2014
60,244,An Insight- and Task-based Methodology for Evaluating Spatiotemporal Visual Analytics,VAST,2014,2014
33,463,Feature-Driven Visual Analytics of Soccer Data,VAST,2014,2014
33,392,Feature-Driven Visual Analytics of Soccer Data,VAST,2014,2014
33,59,Feature-Driven Visual Analytics of Soccer Data,VAST,2014,2014
463,392,Feature-Driven Visual Analytics of Soccer Data,VAST,2014,2014
463,59,Feature-Driven Visual Analytics of Soccer Data,VAST,2014,2014
392,59,Feature-Driven Visual Analytics of Soccer Data,VAST,2014,2014
304,165,Analyzing High-dimensional Multivariate Network Links with Integrated Anomaly Detection; Highlighting and Exploration,VAST,2014,2014
304,1284,Analyzing High-dimensional Multivariate Network Links with Integrated Anomaly Detection; Highlighting and Exploration,VAST,2014,2014
304,708,Analyzing High-dimensional Multivariate Network Links with Integrated Anomaly Detection; Highlighting and Exploration,VAST,2014,2014
304,320,Analyzing High-dimensional Multivariate Network Links with Integrated Anomaly Detection; Highlighting and Exploration,VAST,2014,2014
304,1182,Analyzing High-dimensional Multivariate Network Links with Integrated Anomaly Detection; Highlighting and Exploration,VAST,2014,2014
165,1284,Analyzing High-dimensional Multivariate Network Links with Integrated Anomaly Detection; Highlighting and Exploration,VAST,2014,2014
